Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Público;Politécnico;Engenharia Física Aplicada;L213;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Biociências de Elvas;3125;Público;Politécnico;Agronomia;9003;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Biociências de Elvas;3125;Público;Politécnico;Enfermagem Veterinária;9085;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Biociências de Elvas;3125;Público;Politécnico;Equinicultura;9130;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Biociências de Elvas;3125;Público;Politécnico;Desporto;9563;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Público;Politécnico;Serviço Social (regime pós-laboral);8014;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Público;Politécnico;Educação Social;9084;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Público;Politécnico;Serviço Social;9238;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Público;Politécnico;Turismo;9254;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Público;Politécnico;Jornalismo e Comunicação;9773;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Público;Politécnico;Educação Básica;9853;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Saúde;7055;Público;Politécnico;Enfermagem;9500;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Saúde;7055;Público;Politécnico;Fisioterapia;9504;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Saúde;7055;Público;Politécnico;Higiene Oral;9556;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Design de Comunicação;9070;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Engenharia Civil;9089;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Engenharia Informática;9119;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Gestão;9147;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Administração de Publicidade e Marketing;9670;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Gestão (regime pós-laboral);9991;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Design de Animação;L308;Licenciatura 1.º ciclo
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia, Gestão e Design;3124;Público;Politécnico;Engenharia de Produção de Biocombustíveis;L309;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Línguas e Culturas Estrangeiras;8002;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Artes Visuais e Tecnologias Artísticas;8264;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Educação Social;9084;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Desporto;9563;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Tradução e Interpretação em Língua Gestual Portuguesa;9807;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Educação Básica;9853;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Educação Musical;9878;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Educação Social (regime pós-laboral);9879;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Gestão do Património Cultural;L246;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Público;Politécnico;Tecnologias para a Educação STEAM;L272;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Público;Politécnico;Gestão das Actividades Turísticas (regime pós-laboral);8442;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Público;Politécnico;Gestão e Administração Hoteleira;9164;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Público;Politécnico;Gestão das Actividades Turísticas;9921;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Público;Politécnico;Gestão da Restauração e Catering;L131;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Público;Politécnico;Design;9069;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Público;Politécnico;Multimédia;9213;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Público;Politécnico;Fotografia;9645;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Público;Politécnico;Cinema e Audiovisual;9713;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Público;Politécnico;Tecnologias e Sistemas de Informação para a Web;L071;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Teatro, variante de Produção e Design, opção Cenografia;8026;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Teatro, variante de Produção e Design, opção Figurino;8027;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Música, variante de Composição;9837;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Música, variante de Jazz;9838;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Música, variante de Música Antiga;9839;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Música, variante de Produção e Tecnologias da Música;9840;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Teatro, variante de Interpretação;9842;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Teatro, variante Luz;A015;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Teatro, variante Som;A016;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Música, variante de Instrumento e Canto;L240;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Música e Artes do Espetáculo;3132;Público;Politécnico;Teatro, variante Direção de Cena e Produção;L241;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Terapia Ocupacional;8138;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Audiologia;8141;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Ortóptica;8143;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Fisioterapia;9504;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Farmácia;9549;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Saúde Ambiental;9861;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Terapia da Fala;9890;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Imagem Médica e Radioterapia;L066;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Fisiologia Clínica;L067;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Biotecnologia Medicinal;L101;Licenciatura 1.º ciclo
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Público;Politécnico;Osteopatia;L136;Licenciatura 1.º ciclo
